8, 8.6667, 8.6667, 8, -8.6667, -8.6667, -8, -8, 1.35615, -0.0440915, 65.1545, 313149
8.6667, 9.3333, 9.3333, 8.6667, -8.6667, -8.6667, -8, -8, 1.47857, -32.1038, 106.449, 365506
9.3333, 10, 10, 9.3333, -8.6667, -8.6667, -8, -8, 1.26494, -27.5691, 123.947, 306582
10, 10.6667, 10.6667, 10, -8.6667, -8.6667, -8, -8, 1.51213, -42.8563, 130.3, 395717
10.6667, 11.3333, 11.3333, 10.6667, -8.6667, -8.6667, -8, -8, 1.27223, -30.4042, 136.109, 318842
11.3333, 12, 12, 11.3333, -8.6667, -8.6667, -8, -8, 1.56818, -43.5431, 139.885, 421647
12, 12.6667, 12.6667, 12, -8.6667, -8.6667, -8, -8, 1.31178, -28.7478, 141.563, 334107
12.6667, 13.3333, 13.3333, 12.6667, -8.6667, -8.6667, -8, -8, 1.65159, -39.904, 138.587, 448975
13.3333, 14, 14, 13.3333, -8.6667, -8.6667, -8, -8, 1.37623, -24.7569, 136.06, 349150
14, 14.6667, 14.6667, 14, -8.6667, -8.6667, -8, -8, 1.76565, -32.4294, 112.813, 472054
14.6667, 15.3333, 15.3333, 14.6667, -8.6667, -8.6667, -8, -8, 1.49848, -31.1435, 96.8725, 367891
15.3333, 16, 16, 15.3333, -8.6667, -8.6667, -8, -8, 1.74058, -40.9463, 6.30574, 441256
7.3333, 8, 8, 7.3333, -8, -8, -7.3333, -7.3333, 1.35615, 0.0440915, 65.1545, 313149
8, 8.6667, 8.6667, 8, -8, -8, -7.3333, -7.3333, 1.35615, -0.0440915, 65.1545, 313149
8.6667, 9.3333, 9.3333, 8.6667, -8, -8, -7.3333, -7.3333, 1.47857, -32.1038, 106.449, 365506
9.3333, 10, 10, 9.3333, -8, -8, -7.3333, -7.3333, 1.26494, -27.5691, 123.947, 306582
10, 10.6667, 10.6667, 10, -8, -8, -7.3333, -7.3333, 1.51213, -42.8563, 130.3, 395717
10.6667, 11.3333, 11.3333, 10.6667, -8, -8, -7.3333, -7.3333, 1.27223, -30.4042, 136.109, 318842
11.3333, 12, 12, 11.3333, -8, -8, -7.3333, -7.3333, 1.56818, -43.5431, 139.885, 421647
12, 12.6667, 12.6667, 12, -8, -8, -7.3333, -7.3333, 1.31178, -28.7478, 141.563, 334107
12.6667, 13.3333, 13.3333, 12.6667, -8, -8, -7.3333, -7.3333, 1.65159, -39.904, 138.587, 448975
13.3333, 14, 14, 13.3333, -8, -8, -7.3333, -7.3333, 1.37623, -24.7569, 136.06, 349150
14, 14.6667, 14.6667, 14, -8, -8, -7.3333, -7.3333, 1.76565, -32.4294, 112.813, 472054
14.6667, 15.3333, 15.3333, 14.6667, -8, -8, -7.3333, -7.3333, 1.49848, -31.1435, 96.8725, 367891
15.3333, 16, 16, 15.3333, -8, -8, -7.3333, -7.3333, 1.74058, -40.9463, 6.30574, 441256
16, 16.6667, 16.6667, 16, -8, -8, -7.3333, -7.3333, 1.74058, -40.9463, 6.30574, 441256
7.3333, 8, 8, 7.3333, -7.3333, -7.3333, -6.6667, -6.6667, 1.46496, 14.245, 59.5326, 347434
8, 8.6667, 8.6667, 8, -7.3333, -7.3333, -6.6667, -6.6667, 1.46496, -14.245, 59.5326, 347434
8.6667, 9.3333, 9.3333, 8.6667, -7.3333, -7.3333, -6.6667, -6.6667, 1.18857, -2.5681, 73.0516, 261514
9.3333, 10, 10, 9.3333, -7.3333, -7.3333, -6.6667, -6.6667, 1.69321, -36.1217, 111.788, 425215
10, 10.6667, 10.6667, 10, -7.3333, -7.3333, -6.6667, -6.6667, 1.13326, -14.4339, 71.5859, 255220
10.6667, 11.3333, 11.3333, 10.6667, -7.3333, -7.3333, -6.6667, -6.6667, 1.77473, -42.4472, 122.262, 460650
11.3333, 12, 12, 11.3333, -7.3333, -7.3333, -6.6667, -6.6667, 1.15184, -16.6132, 71.4274, 264145
12, 12.6667, 12.6667, 12, -7.3333, -7.3333, -6.6667, -6.6667, 1.8768, -49.6692, 123.657, 494098
12.6667, 13.3333, 13.3333, 12.6667, -7.3333, -7.3333, -6.6667, -6.6667, 1.20292, -19.5911, 67.3831, 276446
13.3333, 14, 14, 13.3333, -7.3333, -7.3333, -6.6667, -6.6667, 2.01179, -62.1334, 106.561, 529028
14, 14.6667, 14.6667, 14, -7.3333, -7.3333, -6.6667, -6.6667, 1.29572, -33.5978, 55.5575, 296357
14.6667, 15.3333, 15.3333, 14.6667, -7.3333, -7.3333, -6.6667, -6.6667, 2.0317, -87.418, 48.2365, 537972
15.3333, 16, 16, 15.3333, -7.3333, -7.3333, -6.6667, -6.6667, 1.4997, -119.978, 0.620469, 373546
16, 16.6667, 16.6667, 16, -7.3333, -7.3333, -6.6667, -6.6667, 1.4997, -119.978, 0.620469, 373546
7.3333, 8, 8, 7.3333, -6.6667, -6.6667, -6, -6, 1.22179, -26.1184, 44.3218, 270643
8, 8.6667, 8.6667, 8, -6.6667, -6.6667, -6, -6, 1.22179, 26.1184, 44.3218, 270643
8.6667, 9.3333, 9.3333, 8.6667, -6.6667, -6.6667, -6, -6, 1.66527, -18.6285, 85.2412, 394574
9.3333, 10, 10, 9.3333, -6.6667, -6.6667, -6, -6, 1.08342, -4.5777, 41.0573, 224315
10, 10.6667, 10.6667, 10, -6.6667, -6.6667, -6, -6, 1.79948, -30.0689, 98.1161, 435043
10.6667, 11.3333, 11.3333, 10.6667, -6.6667, -6.6667, -6, -6, 1.07728, -10.1453, 37.5127, 226374
